Company,Time,Debt1,Debt2,Equity1,Equity2,FL,OL,SL,LL,Q,CF,CA,Cycle,Cycle*Q,Cycle*CF,Cycle*CA,ROA,SCALE
000065.SZ,20170331,0.0232869175,0.0569620684,0.0003112566,0.0060688282,0.023137998,0.0338240621,0.0401574649,0.0168045952,,0.0433192068,0.1017997828,0,,0,0,0.005836604,9.4660585694
000065.SZ,20170630,0.0188661004,-0.03069621,-0.002906964,0.0034670272,0.0188482669,-0.049544469,-0.056230472,0.0255342706,,0.0660903693,0.0970720622,0,,0,0,0.0157634638,9.4384518109
000065.SZ,20170930,-0.000122414,-0.056938377,0.0003347329,0.0132541749,-0.000305582,-0.056632795,-0.05544175,-0.001496626,,-0.056645491,0.1024833754,1,,-0.056645491,0.1024833754,0.0284105086,9.3937847232
000065.SZ,20171231,0.0146325031,-0.060555113,0.0019810827,0.0148659992,0.0146651665,-0.075220287,-0.074608649,0.0140535286,,-0.034584414,0.0870858905,1,,-0.034584414,0.0870858905,0.0452132979,9.3470189308
000065.SZ,20180331,0.0006677863,-0.008089618,-0.000202013,0.005913222,0.0001726271,-0.008262236,-0.004608859,-0.003480751,,-0.047922745,0.0864091875,0,,0,0,0.0068669844,9.3448401718
000065.SZ,20180630,0.0056180768,0.008251865,-0.006443609,0.0119586411,0.0055452511,0.0027066139,0.0040747333,0.0041771316,,-0.00634775,0.0846013805,1,,-0.00634775,0.0846013805,0.0306668976,9.3648491477
000065.SZ,20180930,-0.003515075,0.0047703229,0.0087857647,0.0172852263,-0.003658792,0.0084291153,0.0052281989,-0.000457876,,0.0026354818,0.0886419434,1,,0.0026354818,0.0886419434,0.0394927181,9.3866649997
000065.SZ,20181231,-0.000887766,-0.046802146,-0.005852165,0.006538242,-0.000464444,-0.046337702,-0.047042491,0.0002403454,,0.0075989339,0.0713041178,1,,0.0075989339,0.0713041178,0.0517933885,9.3455680676
000065.SZ,20190331,-0.002345681,-0.032920986,-0.001615019,0.0017048169,-0.00257035,-0.030350645,-0.027446777,-0.005474217,,-0.035388497,0.0700947247,0,,0,0,0.0034487849,9.3138542817
000065.SZ,20190630,0.0026181873,0.0274720362,0.0015045968,0.0250583552,0.0029288284,0.0245432168,0.0256265475,0.0018454978,,-0.046213986,0.0816768889,1,,-0.046213986,0.0816768889,0.0337066425,9.3650514519
000065.SZ,20190930,0.0046687772,0.0643710792,0.0005661255,0.0121036152,0.0073093199,0.0570617593,0.0661124174,-0.001741338,,0.0317791174,0.0794953812,1,,0.0317791174,0.0794953812,0.0436697406,9.4387429822
000065.SZ,20191231,0.0548626182,0.1411500562,0.0155776445,0.0323505146,0.0523571732,0.0887928829,0.1079644092,0.033185647,,-0.001376072,0.0891904665,1,,-0.001376072,0.0891904665,0.0588549669,9.5987342048
600266.SH,20030630,-0.000117644,-0.019298095,0.0032250881,0.0045277866,-0.000272299,-0.019025795,-0.0014968,-0.017801295,,0.0126043359,0.6993997401,0,,0,0,0.0023252036,9.03296472
600266.SH,20030930,-0.013612507,0.0327122754,0.0043271772,0.0130772012,-0.013612507,0.0463247944,0.061370197,-0.02865791,,0.0311371293,0.6945607753,0,,0,0,0.0149056714,9.0777368116
600266.SH,20031231,0.0057089863,-0.019441565,-0.002955222,-0.003531842,0.0112121864,-0.030653762,0.0093091415,-0.028750717,,0.0403306311,0.6703619793,1,,0.0403306311,0.6703619793,0.0109389886,9.0544953926
600266.SH,20040331,-0.020801881,-0.012911097,0.0009505057,0.0020395894,-0.020151834,0.0072407376,-0.013561144,0.0006500471,,-0.089622347,0.6865587229,0,,0,0,0.0011101076,9.0435643586
600266.SH,20040630,-0.02953724,0.0487321689,-0.001534436,-0.000904903,-0.029407914,0.0781400712,0.0604177272,-0.01168557,,0.01289232,0.711724844,0,,0,0,0.0011571037,9.0902831085
600266.SH,20040930,0.0163496406,0.0220983208,-0.000237295,0.0032787456,0.0163496406,0.0057486915,0.022098332,0,,0.0076232962,0.6816861644,1,,0.0076232962,0.6816861644,0.0056538072,9.1153435231
600266.SH,20041231,-0.061580702,-0.339666296,-0.008375701,-0.003735496,-0.103212566,-0.23645373,-0.298034432,-0.041631864,,0.0293237075,0.3996746779,1,,0.0293237075,0.3996746779,0.0094648879,8.6946605188
600266.SH,20050331,0.0103836156,0.0044411729,-0.00140909,0.0128596223,0.0083738836,-0.003932711,0.006450905,-0.002009732,,-0.082761419,0.6107910855,0,,0,0,0.013475287,8.7118133428
600266.SH,20050630,-0.052187537,-0.066110727,0.0018389604,0.0093525005,-0.050211983,-0.015898744,-0.068086281,0.0019755534,,0.0419808565,0.5838253504,0,,0,0,0.0238288129,8.6533807184
600266.SH,20050930,0.0075050391,0.0225757685,-0.000688055,-0.000215604,0.0075050391,0.0150707294,0.0051221892,0.0174535793,,0.0214476913,0.6217823148,0,,0,0,0.0265592862,8.6754945595
600266.SH,20051231,-0.032095078,-0.047693166,0.0016525039,0.0037483295,-0.032059227,-0.015633939,-0.064800867,0.0171077008,,-0.024769172,0.5888334566,1,,-0.024769172,0.5888334566,0.0295618885,8.630554894
600266.SH,20060331,0,0.0240584556,0.0022410153,0.0080822689,-5.07514E-18,0.0240584556,0.0062019024,0.0178565533,,0.0010973388,0.6053359595,0,,0,0,0.0081676946,8.6621899127
600266.SH,20060630,0.0173005026,0.0684205293,-0.001039535,-0.018350816,0.0172641715,0.0511563578,0.0511563578,0.0172641715,,0.0222303846,0.6186541562,0,,0,0,0.0119881584,8.7110464683
600266.SH,20060930,0.0164755753,0.012084439,0.0014110012,0.0031419252,0.0164755753,-0.004391136,-0.004391136,0.0164755753,,-0.01030852,0.6249269555,0,,0,0,0.0147007439,8.7261580748
600266.SH,20061231,0.1135993221,0.1362188621,0.0016334771,0.0163588866,0.1157533763,0.0204654859,0.1665217572,-0.030302895,,0.0085865995,0.6764239505,1,,0.0085865995,0.6764239505,0.0239422905,8.8681590294
600266.SH,20070331,-0.028160312,-0.054455159,0.1655443093,0.16268049,-0.02959929,-0.024855868,-0.053016181,-0.001438978,,-0.166519754,0.6221146733,0,,0,0,0.0056386801,8.9709189648
600266.SH,20070630,-0.031762846,0.1106033616,0.00763002,0.0096829416,-0.031690795,0.1422941564,0.1105313107,0.0000720508,,0.0285213965,0.7215374569,0,,0,0,0.008250234,9.0845032453
600266.SH,20070930,-0.022681949,0.0758826978,-0.000408887,0.0038238363,-0.021943787,0.0978264852,0.0864855109,-0.010602813,,0.0533083182,0.6563156724,1,,0.0533083182,0.6563156724,0.0174968439,9.1611925113
600266.SH,20071231,0.0523463528,0.0526805718,-0.000017856,0.0204321382,0.0511011849,0.0015793868,0.0028398376,0.0498407342,,-0.034317527,0.6382875579,1,,-0.034317527,0.6382875579,0.0329152961,9.2317560212
600266.SH,20080331,0.0098275665,0.0613893879,0.0013368125,0.0075832973,0.0098275763,0.0515618116,0.0515618116,0.0098275763,,0.0451053912,0.6049271871,0,,0,0,0.0075832875,9.2984541012
600266.SH,20080630,0.0091934775,-0.029796212,-0.012284844,-0.00343309,0.0087334057,-0.038529618,-0.084312454,0.0545162424,,-0.026653834,0.5823116344,1,,-0.026653834,0.5823116344,0.0157875153,9.2646601719
600266.SH,20080930,0.0900154401,-0.00194081,-0.004010978,0.0105236469,0.0900154401,-0.09195625,-0.144048354,0.1421075442,,-0.066604254,0.5569445026,1,,-0.066604254,0.5569445026,0.0395707819,9.2732063765
600266.SH,20081231,0.0083024901,0.0053470981,-0.000823113,-0.007574073,0.0094293732,-0.004082275,0.0135722277,-0.00822513,,0.0039772214,0.5882426984,1,,0.0039772214,0.5882426984,0.0292423925,9.2709769184
600266.SH,20090331,-0.017653474,-0.039019883,-0.000341332,0.0123773018,-0.018782872,-0.02023702,-0.037930927,-0.001088966,,0.0546415884,0.572596532,0,,0,0,0.0123773112,9.2439729912
600266.SH,20090630,0.037558294,0.1382542114,-0.000227963,0.0010559806,0.038718606,0.0995356054,0.1177138268,0.0205403846,,0.0714727634,0.6057372265,0,,0,0,0.0173545352,9.3743959672
600266.SH,20090930,0.010220798,0.1705799901,0.0050313091,0.0200943609,0.010220798,0.1603592006,0.1518722522,0.0187077463,,0.0495096402,0.6684294822,0,,0,0,0.033799204,9.5489158025
600266.SH,20091231,-0.014851524,0.0085427925,0.0297800794,0.0647883798,-0.006937971,0.015480771,-0.005902779,0.014445579,,-0.034101146,0.6089573469,1,,-0.034101146,0.6089573469,0.059432948,9.61968286
600266.SH,20100331,0.0199703969,0.0860038232,-0.010655006,0.0073118408,0.0159318994,0.0700719238,0.0899945263,-0.003990703,,-0.048995225,0.5919437936,0,,0,0,0.0175097097,9.7088978326
600266.SH,20100630,-0.022430316,0.0342382504,-0.025078874,-0.023937594,-0.022430316,0.05666856,0.1374535893,-0.103215345,,0.1293432279,0.6607269605,0,,0,0,0.0213237855,9.7191457985
600266.SH,20100930,0.0332903672,0.0399030406,-0.007669564,0.0200382904,0.030271663,0.0096313776,0.0096313776,0.030271663,,-0.111076955,0.6398792615,1,,-0.111076955,0.6398792615,0.0502007851,9.7773593627
600266.SH,20101231,-0.009600207,-0.015147569,0.0119794021,0.0333544851,-0.009600201,-0.005547368,0.0057969079,-0.020944477,,0.1342185911,0.6562798156,1,,0.1342185911,0.6562798156,0.0802739618,9.7954025121
600266.SH,20110331,-0.019454699,0.0086196581,0.0034266566,0.0121045342,-0.019454705,0.028074363,-0.072198461,0.0808181191,,-0.179385224,0.6421784944,0,,0,0,0.0121045342,9.8159148799
600266.SH,20110630,0.0224181124,0.0383639602,0.0106684774,0.0188763159,0.0224181178,0.0159458478,0.005030632,0.0333333337,,-0.026820186,0.7053900013,1,,-0.026820186,0.7053900013,0.0379121467,9.8715768798
600266.SH,20110930,-0.001147634,0.0240494538,0.0057867643,0.012786649,-0.001147639,0.0251970874,0.020034961,0.0040144876,,-0.019855304,0.719059634,1,,-0.019855304,0.719059634,0.0486461859,9.9077507472
600266.SH,20111231,0.0625228041,0.0861712908,-0.005284418,0.0086719758,0.0625228041,0.0236484867,0.021159122,0.0650121688,,0.0047755823,0.7289262769,1,,0.0047755823,0.7289262769,0.0647847156,9.9983619647
600266.SH,20120331,0.0030294971,0.0203467873,0.0018244449,0.0064880085,0.0030294971,0.0173172901,0.0173172901,0.0030294971,,0.0637251724,0.6991790178,0,,0,0,0.0064880039,10.024843017
600266.SH,20120630,0.0063714112,0.1004763822,0.0041590444,0.0087886935,0.0063714112,0.0941049666,0.1051764549,-0.004700077,,0.0860915208,0.6988979804,1,,0.0860915208,0.6988979804,0.0229829571,10.128540719
600266.SH,20120930,0.0289614379,0.1001042487,0.0028228563,0.0034843838,0.0289614379,0.0711428148,0.0772750933,0.0228291594,,-0.002384015,0.6707878373,1,,-0.002384015,0.6707878373,0.0242034725,10.227107986
600266.SH,20121231,0.0315168206,0.0318990877,0.0125519907,0.0537103872,0.0406478268,-0.008748735,0.0132247132,0.0186743781,,-0.010112869,0.6530551089,1,,-0.010112869,0.6530551089,0.0515707832,10.309249543
600266.SH,20130331,-0.005335916,0.036537601,-0.00053925,0.0046877947,-0.004998982,0.04153658,0.0261744748,0.0103631229,,-0.025467945,0.6025997087,0,,0,0,0.0046982083,10.349647831
600266.SH,20130630,0.0300542146,0.0248950131,0.0025328236,0.0026696314,0.030111089,-0.005216076,-0.006176198,0.0310712107,,-0.012734917,0.59025679,0,,0,0,0.0176982444,10.376839405
600266.SH,20130930,0.0554663189,0.0707186215,-0.004869447,-0.000867111,0.0554663189,0.0152523026,0.0046628179,0.0660558035,,-0.065883397,0.6601272239,1,,-0.065883397,0.6601272239,0.0207645903,10.444359271
600266.SH,20131231,0.0373306279,0.0320057447,0.0041225159,0.0235033772,0.0374955941,-0.005489849,0.0369506316,-0.004944887,,-0.066073142,0.7092515433,1,,-0.066073142,0.7092515433,0.0413584016,10.498382502
600266.SH,20140331,0.0624208447,0.0385241974,0.0017732283,0.0066295435,0.0624825214,-0.023958324,-0.03828416,0.076808357,,0.0588750005,0.7186328161,0,,0,0,0.0068765565,10.542546497
600266.SH,20140630,0.0170365998,0.0377292644,-0.001351129,-0.011418844,0.0170404659,0.0206887985,0.0121278229,0.0256014415,,-0.024554575,0.7234261267,0,,0,0,0.0073327027,10.568516749
600266.SH,20140930,0.0015153656,-0.016528703,0.0949046061,0.1081357576,0.001515363,-0.018044066,-0.018028872,0.0015001692,,-0.071931616,0.7537927022,1,,-0.071931616,0.7537927022,0.0202826334,10.656167724
600266.SH,20141231,0.0535965322,0.1097985824,0.061316237,0.0762467644,0.0738009053,0.0359976771,0.1074746351,0.0023239473,,-0.025570913,0.763093171,1,,-0.025570913,0.763093171,0.0353218833,10.826792259
600266.SH,20150331,0.003230601,0.0070382563,0.061231663,0.0657993904,0.0237008167,-0.01666256,-0.022422022,0.029460278,,0.1333134162,0.6392955174,0,,0,0,0.0043887373,10.897099403
600266.SH,20150630,0.0014921719,0.0768527757,0.0148224618,0.0081368122,0.0060992553,0.0707535205,0.0722292002,0.0046235756,,0.0024106707,0.6653249141,0,,0,0,0.0058040356,10.978669794
600266.SH,20150930,0.0665155792,0.057612455,-0.045286631,-0.036765567,0.0848877035,-0.027275249,-0.003230236,0.0608426915,,-0.061477753,0.6619566076,0,,0,0,0.0137919924,10.999302359
600266.SH,20151231,-0.006270601,0.0347977735,0.0247770799,0.0354346576,0.0316449609,0.0031528126,0.0591725763,-0.024374803,,-0.042118158,0.7055670115,1,,-0.042118158,0.7055670115,0.0247958791,11.067178209
600266.SH,20160331,-0.005171329,0.0843327079,-0.012780185,-0.010070615,0.0422691016,0.0420636063,0.0689138605,0.0154188474,,0.0746564767,0.7125708486,0,,0,0,0.0026415658,11.138812209
600266.SH,20160630,-0.010417718,0.029078545,0.005405452,0.0028264353,-0.009346782,0.038425327,0.0124738021,0.0166047429,,0.0107887219,0.6697303131,0,,0,0,0.006473978,11.170218799
600266.SH,20160930,0.0349763553,0.0134534583,-0.000485378,0.0030346396,0.0072841068,0.0061693515,-0.026654742,0.0401082007,,0.0008189391,0.7051816589,0,,0,0,0.0102507782,11.186572444
600266.SH,20161231,-0.002040313,0.041807885,0.0017581488,0.012274768,0.0311234785,0.0106844065,-0.000248222,0.0420561075,,0.006370798,0.7062035041,1,,0.006370798,0.7062035041,0.0226004705,11.239243308
600266.SH,20170331,0.0454893081,0.0300954971,-0.004298004,-0.002943779,0.0270001406,0.0030953552,0.0107566606,0.0193388352,,-0.038128748,0.680747021,0,,0,0,0.0011559234,11.266032959
600266.SH,20170630,0.0580143689,0.1010935669,-0.00422165,-0.007773806,0.0563684301,0.0447251367,0.0555545311,0.0455390358,,0.0003418428,0.7164263078,0,,0,0,0.0036690239,11.355251679
600266.SH,20170930,0.1173572171,0.1282994635,-0.001178432,0.0013732503,0.1258144881,0.0024849766,0.0007803663,0.1275190984,,-0.145393789,0.6801757977,1,,-0.145393789,0.6801757977,0.0061757696,11.477179635
600266.SH,20171231,0.0009926597,-0.001148504,0.0088833566,0.0189767272,0.0183903747,-0.019538879,-0.015678623,0.0145301188,,0.0140663922,0.633242434,1,,0.0140663922,0.633242434,0.016299708,11.4948508
600266.SH,20180331,-0.010579367,-0.010062846,-0.000212913,0.0009537875,-0.017772795,0.0077099489,-0.01503751,0.0049746647,,0.0946631567,0.6427683034,0,,0,0,0.0011505541,11.485700001
600266.SH,20180630,0.0158665509,0.0317383569,0.0138319954,0.0118747688,0.0107705649,0.020967792,0.0490849685,-0.017346612,,0.0182757475,0.6698720275,1,,0.0182757475,0.6698720275,0.0036584062,11.528388852
600266.SH,20180930,0.0051220837,0.0030291569,0.0010525328,0.0040836581,0.0199080004,-0.016878843,-0.03879695,0.0418261072,,-0.063695454,0.7061063781,1,,-0.063695454,0.7061063781,0.0063607587,11.53547649
600266.SH,20181231,0.0426792235,0.0542007475,0.0159411673,0.0207813589,0.0336143755,0.020586372,0.0622520233,-0.008051276,,-0.016667658,0.7373388678,1,,-0.016667658,0.7373388678,0.0132244755,11.607780507
600266.SH,20190331,-0.020824557,0.0157718285,-0.023580132,0.0110626293,0.0058374244,0.0099344041,-0.01432018,0.0300920084,,0.014605446,0.7353543416,0,,0,0,0.0108261581,11.634261235
600266.SH,20190630,-0.024018992,0.0198325173,0.0013363868,-0.002899889,0.0111195423,0.008712975,-0.003471751,0.0233042678,,0.02064113,0.720896403,1,,0.02064113,0.720896403,0.0118075452,11.651052104
600266.SH,20190930,0.0112882568,0.0184021694,0.0002671539,0.0055620134,0.0035064189,0.0148957505,0.010342886,0.0080592834,,-0.007643311,0.7238920461,1,,-0.007643311,0.7238920461,0.017085856,11.674733652
600266.SH,20191231,0.0154494485,0.0380205504,0.0008362495,0.0041309966,0.013534773,0.0244857782,0.0358462491,0.0021743021,,0.0695901965,0.7147200122,1,,0.0695901965,0.7147200122,0.0189043635,11.716021024
000510.SZ,20030630,-0.101760056,-0.108015323,0.0199720628,0.0105436442,-0.100376593,-0.007638769,-0.099537109,-0.008478253,,0.0229642417,0.5098034478,0,,0,0,0.0226960438,7.7393838432
000510.SZ,20030930,0.1398721738,0.2436494164,0.0003962898,0.0129498333,0.1394957355,0.1041536808,0.2396721961,0.0039772202,,0.0189562155,0.5644826514,0,,0,0,0.0380510432,7.9677929417
000510.SZ,20031231,0.008321763,-0.047602413,0.0000117791,0.0078160605,0.007925086,-0.055527499,-0.053528178,0.0059257649,,-0.025278716,0.4533054918,1,,-0.025278716,0.4533054918,0.038439626,7.9271934354
000510.SZ,20040331,0.0806011725,0.074160755,0.0006574815,0.0141208963,0.0808694616,-0.006708707,-0.011003208,0.0851639632,,-0.079695426,0.4665339846,0,,0,0,0.014349209,8.011793421
000510.SZ,20040630,-0.014156314,-0.026213781,0.0006045111,0.0100859265,-0.014177068,-0.012036713,-0.023076649,-0.003137132,,-0.022878129,0.4395706387,0,,0,0,0.0230312296,7.9955340969
000510.SZ,20040930,0.008424103,0.0259554365,0.0012609534,0.0152384948,0.0096806423,0.0162747942,0.0246988973,0.0012565392,,0.0284251813,0.4569780384,1,,0.0284251813,0.4569780384,0.0387955554,8.0359021625
000510.SZ,20041231,-0.024399555,-0.006395624,0.0121275104,0.0070704948,-0.024372499,0.0179768753,0.0000499688,-0.006445593,,0.019456361,0.5302620918,1,,0.019456361,0.5302620918,0.0430803632,8.0365768056
000510.SZ,20050331,-0.011319496,-0.015180091,0.0008283284,0.010579783,-0.01152619,-0.003653901,-0.014973397,-0.000206694,,0.0506680686,0.5285527329,0,,0,0,0.0106194659,8.0319658838
000510.SZ,20050630,0.0365684908,0.0802401713,-0.009838467,-0.004503919,0.0367905985,0.0434495728,0.0709206159,0.0093195554,,0.0153205244,0.5423674152,0,,0,0,0.0160536812,8.1049711969
000510.SZ,20050930,-0.037225682,-0.015239635,-0.001511317,0.0071124762,-0.037707486,0.022467851,-0.014757831,-0.000481805,,0.0270996923,0.5409079436,0,,0,0,0.0234239394,8.0968108019
000510.SZ,20051231,-0.044524718,-0.001208839,-0.022806212,-0.019727781,-0.05175065,0.0505417804,0.0060170621,-0.007225931,,-0.021054343,0.5526740267,1,,-0.021054343,0.5526740267,0.0257760245,8.0756519344
000510.SZ,20060331,0.0220233571,-0.015307586,0.0000933372,0.0036018966,0.0221539235,-0.037461447,-0.01543809,0.0001305664,,-0.072553635,0.5510830851,0,,0,0,0.0035307662,8.0638772254
000510.SZ,20060630,0.0173087342,-0.0214763,0.0003099208,0.0078185755,0.017363713,-0.038840076,-0.021531341,0.0000549788,,-0.029251698,0.5589904162,0,,0,0,0.0110351363,8.0501253126
000510.SZ,20060930,-0.031523319,-0.017409551,-0.000414844,0.0046494025,-0.031178669,0.0137691498,-0.01456355,-0.002845969,,-0.017747278,0.5499529272,0,,0,0,0.0161569455,8.0372830867
000510.SZ,20061231,-0.070438351,-0.125542924,0.0004495838,0.0066803803,-0.071647324,-0.0538956,-0.097735757,-0.027807167,,0.1179878735,0.4724765093,1,,0.1179878735,0.4724765093,0.0230203002,7.9107414446
000510.SZ,20070331,-0.007335651,-0.05489139,-0.003361892,0.0026137657,-0.00710256,-0.047788866,-0.055124517,0.0002330903,,-0.039226218,0.4295272848,0,,0,0,0.0061474219,7.8570477338
000510.SZ,20070630,0.0131585017,0.0270638259,0.0018142478,0.004290523,0.0128903779,0.0141734866,0.0010149849,0.0260488797,,-0.01481419,0.5310612239,0,,0,0,0.0186676568,7.8879206116
000510.SZ,20070930,0.0127584678,0.0206916455,-9.081027E-6,0.0079239841,0.0135277284,0.0071638797,0.0274273285,-0.00673572,,-0.065578825,0.4998626964,1,,-0.065578825,0.4998626964,0.0260241222,7.9161344245
000510.SZ,20071231,0.0066030575,-0.005245929,0.0016433952,0.00574663,0.0061243905,-0.008909932,0.0195817135,-0.022367255,,0.0628131345,0.6986163202,1,,0.0628131345,0.6986163202,0.0299188911,7.9166350371
000510.SZ,20080331,0.01312658,0.0550131685,-0.001559985,0.0048915836,0.0148276024,0.0377264472,0.0803878321,-0.027833782,,-0.042718777,0.7091754794,0,,0,0,0.006418533,7.9748140847
000510.SZ,20080630,-0.007740424,-0.003786753,-0.00014583,-0.033891809,-0.006989741,0.0032029876,0.0161036947,-0.019890448,,0.1249999054,0.671731427,1,,0.1249999054,0.671731427,-0.016688114,7.9364073713
000510.SZ,20080930,0.0216030299,0.0081568508,0.0000112609,0.0105328266,0.0194594216,-0.011302571,0.0119341815,-0.003777331,,-0.12692722,0.7019369942,1,,-0.12692722,0.7019369942,-0.00680869,7.9549245077
000510.SZ,20081231,-0.033478698,-0.046425795,0.0000240036,-0.016259628,-0.032528275,-0.01389752,-0.060711548,0.0142857534,,0.0902278629,0.6916142038,1,,0.0902278629,0.6916142038,-0.022878865,7.890188183
000510.SZ,20090331,0.0175967583,0.088219326,-0.00048144,-0.014397668,0.017405066,0.07081426,0.0876622201,0.0005571059,,-0.046538296,0.7443865311,0,,0,0,-0.016650202,7.9614121116
000510.SZ,20090630,0.0035389033,0.0027070344,0.0014582722,-0.004361114,0.004205019,-0.001497985,0.022960544,-0.02025351,,0.0319551461,0.7027213155,0,,0,0,-0.018926299,7.9597566622
000510.SZ,20090930,-0.029580466,-0.011866063,0.0006405027,0.0030858678,-0.029210274,0.0173441763,-0.01223629,0.0003701924,,-0.036159204,0.7060791979,0,,0,0,-0.016449987,7.9509376591
000510.SZ,20091231,-0.000528497,-0.035683726,0.0062233395,0.0246918948,0.0016042717,-0.037287962,-0.030769827,-0.004913864,,0.0838659237,0.6881682454,1,,0.0838659237,0.6881682454,0.002631107,7.939885007
